Timestamp,GPU Utilization (%),GPU Memory Utilization (%)
1717957034,86,70
1717957036,89,46
1717957037,81,66
1717957038,95,29
1717957039,100,25
1717957040,83,67
1717957041,85,39
1717957042,86,69
1717957043,87,53
1717957044,100,25
1717957045,84,68
1717957046,85,69
1717957047,86,70
1717957048,100,24
1717957049,88,63
1717957051,81,66
1717957052,81,66
1717957053,80,66
1717957054,82,67
1717957055,78,65
1717957056,80,66
1717957057,79,66
1717957058,89,47
1717957059,83,69
1717957060,85,70
1717957061,84,69
1717957062,85,61
1717957063,81,66
1717957064,77,25
1717957065,81,67
1717957066,100,27
1717957068,100,27
1717957069,81,68
1717957070,80,68
1717957071,83,70
1717957072,81,71
1717957073,82,69
1717957074,81,68
1717957075,81,67
1717957076,80,68
1717957077,85,59
1717957078,83,70
1717957079,85,70
1717957080,95,37
1717957081,85,72
1717957082,84,71
1717957084,88,75
1717957085,87,73
1717957086,88,75
1717957087,89,76
1717957088,89,76
1717957089,89,76
1717957090,89,75
1717957091,85,72
1717957092,85,73
1717957093,91,41
1717957094,88,65
1717957095,94,46
1717957096,85,74
1717957097,86,71
1717957099,86,76
1717957100,83,73
1717957101,84,54
1717957102,100,27
1717957103,89,76
1717957104,89,77
1717957105,86,75
1717957106,87,78
1717957107,87,77
1717957108,87,75
1717957109,86,76
1717957110,86,77
1717957111,88,78
1717957112,89,79
1717957113,89,80
1717957115,0,0
1717957116,78,25
1717957117,96,27
1717957118,100,28
1717957119,100,27
1717957120,100,25
1717957121,97,27
1717957122,100,27
1717957123,100,25
1717957124,80,58
1717957125,80,57
1717957126,81,58
1717957127,88,47
1717957128,78,57
1717957129,81,59
1717957131,100,26
1717957132,84,62
1717957133,80,60
1717957134,82,62
1717957135,85,57
1717957136,85,63
1717957137,85,62
1717957138,84,62
1717957139,95,27
1717957140,84,54
1717957141,86,63
1717957142,89,52
1717957143,89,36
1717957144,83,62
1717957145,81,61
1717957147,82,62
1717957148,83,63
1717957149,83,63
1717957150,95,26
1717957151,80,60
1717957152,80,63
1717957153,88,58
1717957154,87,63
1717957155,86,65
1717957156,78,59
1717957157,92,38
1717957158,83,54
1717957159,89,41
1717957160,83,64
1717957161,86,51
1717957163,95,24
1717957164,76,56
1717957165,80,58
1717957166,81,60
1717957167,61,45
1717957168,83,61
1717957169,83,61
1717957170,89,60
1717957171,81,60
1717957172,81,61
1717957173,81,62
1717957174,88,38
1717957175,82,61
1717957176,81,27
1717957177,83,63
1717957179,84,63
1717957180,85,63
1717957181,100,26
1717957182,100,27
1717957183,80,60
1717957184,78,63
1717957185,77,59
1717957186,78,59
1717957187,83,64
1717957188,92,45
1717957189,100,27
1717957190,78,59
1717957191,82,62
1717957192,81,42
1717957193,81,62
1717957195,85,45
1717957196,81,62
1717957197,84,54
1717957198,84,61
1717957199,84,47
1717957200,79,57
1717957201,91,31
1717957202,100,27
1717957203,80,57
1717957204,81,60
1717957205,100,25
1717957206,81,59
1717957207,83,57
1717957208,80,58
1717957209,100,26
1717957211,79,57
1717957212,80,59
1717957213,82,60
1717957214,80,59
1717957215,80,59
1717957216,84,55
1717957217,82,60
1717957218,80,59
1717957219,84,61
1717957220,87,55
1717957221,79,58
1717957222,100,30
1717957223,78,59
1717957224,100,25
1717957225,81,56
1717957227,79,58
1717957228,88,61
1717957229,75,52
1717957230,77,54
1717957231,79,55
1717957232,82,59
1717957233,81,48
1717957234,82,57
1717957235,79,56
1717957236,79,57
1717957237,100,28
1717957238,78,57
1717957239,84,55
1717957240,79,62
1717957241,78,61
1717957242,77,60
1717957244,90,39
1717957245,75,53
1717957246,85,51
1717957247,81,57
1717957248,81,59
1717957249,79,52
1717957250,76,55
1717957251,91,27
1717957252,84,50
1717957253,100,25
1717957254,82,56
1717957255,100,25
1717957256,100,30
1717957257,78,56
1717957258,77,57
1717957260,86,34
1717957261,86,59
1717957262,92,42
1717957263,84,59
1717957264,86,52
1717957265,87,49
1717957266,85,54
1717957267,92,34
1717957268,85,57
1717957269,84,55
1717957270,85,58
1717957271,84,56
1717957272,95,28
1717957273,100,27
1717957274,82,46
1717957275,81,49
1717957277,83,56
1717957278,84,52
1717957279,74,57
1717957280,86,40
1717957281,100,25
1717957282,85,59
1717957283,100,27
1717957284,85,59
1717957285,79,54
1717957286,79,54
1717957287,80,55
1717957288,80,54
1717957289,100,26
1717957290,82,57
1717957291,91,37
1717957293,86,32
1717957294,79,56
1717957295,76,53
1717957296,96,27
1717957297,100,27
1717957298,79,59
1717957299,77,58
1717957300,77,57
1717957301,78,59
1717957302,78,59
1717957303,63,48
1717957304,97,27
1717957305,100,27
1717957306,78,57
1717957307,82,57
1717957308,83,60
1717957309,86,47
1717957311,81,59
1717957312,81,61
1717957313,82,60
1717957314,78,58
1717957315,77,57
1717957316,78,58
1717957317,78,59
1717957318,97,36
1717957319,100,30
1717957320,78,59
1717957321,78,59
1717957322,79,55
1717957323,78,56
1717957324,82,46
1717957325,81,60
1717957326,97,35
1717957328,79,58
1717957329,82,58
1717957330,81,54
1717957331,100,25
1717957332,82,57
1717957333,94,39
1717957334,85,59
1717957335,83,58
1717957336,84,55
1717957337,84,61
1717957338,78,57
1717957339,79,59
1717957340,100,30
1717957341,84,62
1717957343,83,63
1717957344,85,65
1717957345,84,64
1717957346,82,63
1717957347,85,61
1717957348,85,63
1717957349,87,48
1717957350,80,61
1717957351,97,58
1717957352,76,59
1717957353,100,30
1717957354,100,27
1717957355,83,51
1717957356,79,43
1717957357,82,40
1717957358,81,55
1717957360,87,32
1717957361,81,53
1717957362,84,56
1717957363,88,44
1717957364,77,53
1717957365,100,25
1717957366,87,37
1717957367,0,0
1717957368,84,57
1717957369,100,25
1717957370,78,53
1717957371,84,48
1717957372,71,55
1717957373,78,53
1717957374,78,53
1717957375,91,34
1717957376,79,53
1717957378,79,53
1717957379,76,52
1717957380,100,27
1717957381,81,47
1717957382,78,55
1717957383,78,56
1717957384,83,59
1717957385,83,59
1717957386,83,60
1717957387,85,61
1717957388,77,58
1717957389,79,62
1717957390,88,46
1717957391,85,58
1717957392,83,60
1717957393,100,38
1717957395,85,57
1717957396,76,51
1717957397,75,51
1717957398,78,55
1717957399,74,50
1717957400,79,54
1717957401,78,53
1717957402,91,52
1717957403,82,60
1717957404,97,27
1717957405,81,61
1717957406,80,57
1717957407,88,50
1717957408,82,65
1717957409,81,64
1717957410,80,62
1717957412,78,49
1717957413,78,57
1717957414,86,31
1717957415,85,54
1717957416,77,53
1717957417,79,53
1717957418,81,54
1717957419,80,55
1717957420,75,50
1717957421,75,51
1717957422,84,52
1717957423,81,40
1717957424,80,50
1717957425,79,50
1717957426,81,50
1717957427,80,50
1717957429,81,51
1717957430,100,25
1717957431,80,51
1717957432,80,51
1717957433,80,51
1717957434,80,50
1717957435,82,52
1717957436,83,52
1717957437,100,30
1717957438,83,54
1717957439,98,30
1717957440,97,30
1717957441,90,44
1717957442,80,52
1717957443,83,53
1717957444,84,62
1717957446,85,54
1717957447,87,64
1717957448,84,63
1717957449,95,26
1717957450,84,64
1717957451,80,61
1717957452,90,42
1717957453,89,49
1717957454,100,26
1717957455,82,51
1717957456,81,62
1717957457,93,30
1717957458,82,62
1717957459,77,58
1717957460,95,32
1717957461,79,59
1717957463,79,60
1717957464,83,63
1717957465,93,40
1717957466,83,58
1717957467,78,60
1717957468,80,61
1717957469,78,60
1717957470,89,34
1717957471,78,57
1717957472,100,30
1717957473,88,49
1717957474,82,62
1717957475,83,58
1717957476,83,62
1717957477,87,64
1717957478,100,26
1717957480,94,36
1717957481,96,28
1717957482,77,58
1717957483,82,59
1717957484,87,46
1717957485,81,62
1717957486,75,37
1717957487,100,51
1717957488,79,57
1717957489,77,56
1717957490,75,54
1717957491,77,39
1717957492,100,27
1717957493,92,30
1717957494,78,57
1717957496,74,55
1717957497,80,59
1717957498,81,60
1717957499,90,48
1717957500,94,36
1717957501,78,57
1717957502,82,54
1717957503,81,57
1717957504,81,57
1717957505,80,56
1717957506,85,48
1717957507,100,27
1717957508,81,60
1717957509,87,47
1717957510,80,60
1717957511,81,60
1717957513,81,60
1717957514,93,31
1717957515,77,54
1717957516,81,59
1717957517,98,32
1717957518,81,58
1717957519,81,58
1717957520,81,58
1717957521,93,41
1717957522,95,56
1717957523,100,27
1717957524,77,57
1717957525,76,57
1717957526,77,60
1717957527,81,62
1717957529,78,60
1717957530,83,64
1717957531,88,32
1717957532,79,60
1717957533,78,59
1717957534,86,52
1717957535,82,60
1717957536,81,64
1717957537,86,48
1717957538,78,57
1717957539,79,58
1717957540,77,58
1717957541,77,58
1717957542,86,25
1717957543,82,57
1717957545,93,33
1717957546,82,58
1717957547,87,37
1717957548,92,33
1717957549,82,61
1717957550,84,56
1717957551,89,39
1717957552,84,59
1717957553,85,60
1717957554,88,30
1717957555,82,57
1717957556,77,54
1717957557,76,51
1717957558,96,37
1717957559,81,59
1717957560,79,57
1717957562,78,55
1717957563,78,57
1717957564,78,59
1717957565,79,59
1717957566,77,30
1717957567,78,59
1717957568,79,59
1717957569,77,58
1717957570,75,50
1717957571,76,51
1717957572,84,54
1717957573,81,52
1717957574,79,56
1717957575,76,51
1717957577,100,27
1717957578,85,45
1717957579,79,56
1717957580,80,57
1717957581,81,58
1717957582,81,57
1717957583,87,48
1717957584,91,58
1717957585,85,49
1717957586,79,58
1717957587,78,56
1717957588,87,45
1717957589,96,27
1717957590,83,49
1717957591,78,57
1717957593,78,56
1717957594,84,42
1717957595,80,53
1717957596,81,53
1717957597,86,45
1717957598,79,56
1717957599,78,41
1717957600,77,57
1717957601,84,51
1717957602,80,55
1717957603,86,50
1717957604,88,36
1717957605,82,49
1717957606,79,56
1717957607,100,25
1717957609,78,54
1717957610,100,24
1717957611,77,54
1717957612,78,55
1717957613,100,25
1717957614,86,41
1717957615,91,41
1717957616,78,57
1717957617,81,58
1717957618,81,59
1717957619,80,58
1717957620,79,57
1717957621,83,59
1717957622,85,61
1717957623,83,45
1717957624,100,26
1717957626,91,27
1717957627,73,49
1717957628,100,27
1717957629,0,0
1717957630,79,50
1717957631,79,55
1717957632,79,55
1717957633,76,53
1717957634,80,55
1717957635,78,45
1717957636,81,56
1717957637,78,54
1717957638,77,55
1717957639,74,32
1717957640,94,30
1717957642,80,56
1717957643,82,58
1717957644,81,36
1717957645,81,60
1717957646,84,61
1717957647,83,61
1717957648,85,62
1717957649,76,56
1717957650,79,58
1717957651,84,57
1717957652,100,27
1717957653,100,27
1717957654,81,62
1717957655,100,26
1717957656,100,25
1717957657,78,57
1717957659,81,61
1717957660,79,58
1717957661,85,63
1717957662,87,65
1717957663,79,60
1717957664,81,59
1717957665,85,34
1717957666,74,55
1717957667,83,57
1717957668,75,58
1717957669,85,54
1717957670,81,62
1717957671,80,27
1717957672,94,33
1717957673,82,60
1717957675,91,52
1717957676,100,25
1717957677,91,50
1717957678,84,61
1717957679,76,58
1717957680,79,59
1717957681,79,58
1717957682,93,40
1717957683,80,47
1717957684,81,59
1717957685,79,57
1717957686,83,57
1717957687,82,61
1717957688,92,36
1717957689,80,58
1717957691,85,44
1717957692,83,55
1717957693,80,58
1717957694,80,59
1717957695,80,60
1717957696,82,57
1717957697,80,61
1717957698,89,51
1717957699,76,54
1717957700,79,56
1717957701,83,45
1717957702,93,27
1717957703,100,27
1717957704,93,28
1717957705,100,25
1717957707,80,46
1717957708,79,55
1717957709,82,59
1717957710,80,57
1717957711,81,55
1717957712,88,43
1717957713,79,60
1717957714,84,38
1717957715,94,30
1717957716,76,54
1717957717,100,40
1717957718,79,58
1717957719,83,61
1717957720,96,32
1717957721,81,61
1717957723,95,26
1717957724,88,33
1717957725,77,58
1717957726,80,60
1717957727,81,61
1717957728,83,53
1717957729,77,62
1717957730,89,45
1717957731,83,62
1717957732,78,59
1717957733,83,60
1717957734,71,52
1717957735,83,61
1717957736,79,56
1717957737,85,58
1717957738,73,52
1717957740,77,55
1717957741,99,25
1717957742,81,57
1717957743,80,55
1717957744,83,48
1717957745,86,57
1717957746,97,25
1717957747,96,33
1717957748,80,56
1717957749,75,54
1717957750,81,58
1717957751,79,58
1717957752,76,58
1717957753,78,59
1717957754,81,62
1717957756,81,62
1717957757,87,45
1717957758,83,55
1717957759,80,61
1717957760,80,39
1717957761,77,61
1717957762,81,61
1717957763,78,60
1717957764,82,59
1717957765,100,25
1717957766,80,58
1717957767,84,54
1717957768,78,57
1717957769,78,59
1717957770,78,56
1717957772,81,44
1717957773,83,62
1717957774,75,55
1717957775,78,57
1717957776,78,59
1717957777,78,59
1717957778,79,59
1717957779,81,61
1717957780,81,61
1717957781,81,61
1717957782,85,63
1717957783,85,63
1717957784,97,34
1717957785,84,63
1717957786,82,62
1717957788,82,61
1717957789,84,66
1717957790,81,64
1717957791,81,63
1717957792,84,63
1717957793,80,62
1717957794,79,60
1717957795,80,60
1717957796,84,55
1717957797,84,62
1717957798,81,60
1717957799,91,33
1717957800,88,27
1717957801,80,60
1717957802,80,62
1717957803,79,61
1717957805,86,46
1717957806,77,59
1717957807,83,59
1717957808,82,57
1717957809,80,58
1717957810,83,59
1717957811,80,57
1717957812,82,59
1717957813,80,59
1717957814,81,61
1717957815,90,27
1717957816,80,58
1717957817,83,54
1717957818,100,27
1717957819,81,61
1717957821,78,58
1717957822,92,28
1717957823,83,57
1717957824,80,57
1717957825,81,59
1717957826,82,60
1717957827,83,56
1717957828,81,60
1717957829,79,58
1717957830,100,25
1717957831,78,56
1717957832,100,27
1717957833,83,62
1717957834,82,59
1717957835,78,59
1717957837,100,27
1717957838,77,57
1717957839,87,44
1717957840,95,25
1717957841,81,58
1717957842,82,60
1717957843,80,58
1717957844,81,58
1717957845,100,25
1717957846,82,59
1717957847,80,57
1717957848,82,59
1717957849,81,61
1717957850,96,25
1717957852,81,59
1717957853,82,60
1717957854,74,55
1717957855,83,61
1717957856,82,60
1717957857,100,43
1717957858,82,63
1717957859,100,25
1717957860,80,60
1717957861,83,62
1717957862,88,42
1717957863,82,61
1717957864,100,27
1717957865,82,62
1717957866,87,55
1717957867,80,63
1717957869,86,67
1717957870,85,66
1717957871,81,64
1717957872,75,60
1717957873,82,66
1717957874,76,65
1717957875,100,25
1717957876,81,60
1717957877,85,63
1717957878,83,63
1717957879,82,63
1717957880,81,62
1717957881,83,57
1717957882,81,61
1717957883,82,60
1717957885,83,62
1717957886,80,59
1717957887,80,59
1717957888,79,59
1717957889,100,54
1717957890,80,59
1717957891,80,61
1717957892,100,28
1717957893,100,34
1717957894,81,60
1717957895,82,60
1717957896,81,59
1717957897,80,60
1717957898,97,30
1717957899,83,63
1717957900,81,59
1717957902,82,52
1717957903,88,33
1717957904,81,53
1717957905,77,58
1717957906,84,61
1717957907,88,63
1717957908,78,56
1717957909,88,52
1717957910,92,34
1717957911,86,65
1717957912,77,60
1717957913,76,58
1717957914,100,27
1717957915,82,60
1717957916,83,50
1717957918,87,49
1717957919,80,60
1717957920,80,59
1717957921,90,50
1717957922,84,67
1717957923,77,60
1717957924,80,60
1717957925,86,48
1717957926,80,61
1717957927,78,59
1717957928,79,58
1717957929,80,60
1717957930,80,59
1717957931,100,27
1717957932,80,59
1717957934,80,59
1717957935,74,54
1717957936,78,59
1717957937,79,60
1717957938,80,59
1717957939,100,30
1717957940,76,57
1717957941,82,57
1717957942,78,54
1717957943,77,57
1717957944,77,55
1717957945,93,30
1717957946,82,60
1717957947,81,45
1717957948,75,52
1717957950,100,26
1717957951,77,55
1717957952,78,49
1717957953,83,58
1717957954,82,50
1717957955,79,61
1717957956,88,41
1717957957,79,53
1717957958,81,55
1717957959,94,36
1717957960,82,57
1717957961,80,55
1717957962,82,57
1717957963,76,53
1717957964,100,25
1717957965,82,56
1717957967,80,55
1717957968,91,31
1717957969,90,34
1717957970,100,30
1717957971,79,60
1717957972,79,58
1717957973,81,59
1717957974,78,57
1717957975,80,37
1717957976,81,62
1717957977,77,59
1717957978,78,58
1717957979,82,63
1717957980,75,58
1717957981,82,63
1717957983,80,63
1717957984,81,64
1717957985,77,61
1717957986,78,54
1717957987,76,60
1717957988,90,32
1717957989,80,58
1717957990,80,58
1717957991,77,54
1717957992,82,59
1717957993,80,57
1717957994,83,58
1717957995,83,61
1717957996,79,58
1717957997,89,45
1717957998,79,62
1717958000,89,56
1717958001,81,59
1717958002,79,59
1717958003,79,59
1717958004,87,45
1717958005,77,53
1717958006,84,62
1717958007,85,61
1717958008,78,55
1717958009,81,38
1717958010,100,25
1717958011,87,58
1717958012,91,45
1717958013,89,45
1717958014,100,51
1717958016,85,45
1717958017,84,54
1717958018,85,61
1717958019,80,59
1717958020,76,58
1717958021,85,64
1717958022,83,62
1717958023,84,61
1717958024,100,30
1717958025,80,57
1717958026,79,49
1717958027,72,49
1717958028,81,55
1717958029,78,54
1717958030,100,50
1717958032,80,53
1717958033,90,38
1717958034,82,55
1717958035,86,37
1717958036,79,54
1717958037,80,54
1717958038,79,54
1717958039,77,45
1717958040,78,53
1717958041,78,52
1717958042,77,51
1717958043,77,55
1717958044,88,37
1717958045,77,53
1717958046,84,50
1717958047,83,56
1717958048,83,57
1717958050,83,57
1717958051,74,32
1717958052,82,57
1717958053,97,29
1717958054,81,58
1717958055,83,61
1717958056,78,58
1717958057,93,28
1717958058,82,35
1717958059,82,54
1717958060,81,45
1717958061,83,57
1717958062,79,54
1717958063,95,34
1717958065,77,54
1717958066,100,25
1717958067,100,27
1717958068,85,40
1717958069,81,55
1717958070,84,56
1717958071,100,27
1717958072,79,56
1717958073,79,57
1717958074,78,59
1717958075,78,56
1717958076,82,60
1717958077,79,57
1717958078,97,31
1717958079,72,51
1717958081,78,56
1717958082,84,56
1717958083,78,56
1717958084,76,48
1717958085,78,53
1717958086,89,40
1717958087,71,51
1717958088,81,54
1717958089,79,55
1717958090,78,55
1717958091,80,56
1717958092,100,26
1717958093,82,46
1717958094,76,51
1717958095,81,54
1717958096,84,56
1717958098,94,57
1717958099,85,58
1717958100,100,27
1717958101,80,56
1717958102,75,54
1717958103,78,57
1717958104,91,41
1717958105,79,60
1717958106,82,60
1717958107,79,57
1717958108,83,59
1717958109,81,61
1717958110,80,60
1717958111,77,56
1717958112,100,52
1717958114,85,39
1717958115,86,44
1717958116,81,54
1717958117,100,40
1717958118,77,56
1717958119,79,58
1717958120,78,59
1717958121,80,60
1717958122,90,49
1717958123,82,64
1717958124,83,65
1717958125,83,61
1717958126,81,61
1717958127,100,25
1717958128,83,58
1717958130,85,60
1717958131,83,59
1717958132,86,61
1717958133,85,31
1717958134,100,25
1717958135,85,59
1717958136,89,49
1717958137,100,30
1717958138,83,56
1717958139,82,56
1717958140,100,27
1717958141,77,54
1717958142,79,56
1717958143,77,55
1717958144,79,58
1717958145,86,57
1717958147,82,56
1717958148,79,52
1717958149,79,52
1717958150,79,52
1717958151,37,25
1717958152,80,54
1717958153,72,52
1717958154,97,32
1717958155,85,57
1717958156,78,53
1717958157,80,54
1717958158,81,56
1717958159,81,56
1717958160,97,54
1717958161,78,55
1717958162,80,57
1717958164,83,58
1717958165,82,60
1717958166,100,27
1717958167,87,44
1717958168,83,58
1717958169,85,56
1717958170,81,56
1717958171,96,30
1717958172,96,34
1717958173,84,26
1717958174,96,32
1717958175,92,32
1717958176,76,53
1717958177,89,46
1717958178,100,27
1717958179,84,57
1717958181,100,27
1717958182,94,35
1717958183,73,50
1717958184,84,58
